permno,ticker,comnam
17309,PACK,RANPAK HOLDINGS CORP
17310,CAAP,CORPORACION AMERICA AIRPORTS S A
17310,CAAP,CORPORACION AMERICA AIRPORTS S A
17311,BFRA,BIOFRONTERA AG
17312,,CELOTEX CO
17312,,CELOTEX CORP
17312,CLO,CELOTEX CORP
17313,BLNK,BLINK CHARGING CO
17315,CDLX,CARDLYTICS INC
17316,CRON,CRONOS GROUP INC
17317,EOLS,EVOLUS INC
17318,FAMI,FARMMI INC
17318,FAMI,FARMMI INC
17318,FAMI,FARMMI INC
17320,,CITY ICE & FUEL CO
17320,,CITY PRODS CORP
17320,,CITY PRODS CORP
17320,CY,CITY PRODS CORP
17321,BMEX,BEAVER MESA EXPL CO
17322,IPIC,IPIC ENTERTAINMENT INC
17323,LIVX,LIVEXLIVE MEDIA INC
17323,LVO,LIVEONE INC
17324,MKGI,MONAKER GROUP INC
17324,NXTP,NEXTPLAY TECHNOLOGIES INC
17324,NXTP,NEXTPLAY TECHNOLOGIES INC
17325,MOTS,MOTUS GI HOLDINGS INC
17325,MOTS,MOTUS GI HOLDINGS INC
17325,MOTS,MOTUS GI HOLDINGS INC
17326,MTEC,M TECH ACQUISITION CORP
17326,KERN,AKERNA CORP
17326,KERN,AKERNA CORP
17326,KERN,AKERNA CORP
17326,GRYP,GRYPHON DIGITAL MINING INC
17327,OSS,ONE STOP SYSTEMS INC
17328,ROBT,FIRST TRUST E T F VI
17330,SLGL,SOL GEL TECHNOLOGIES LTD
17331,SSLJ,S S L J COM LTD
17331,SSLJ,S S L J COM LTD
17331,YGTY,S S L J COM LTD
17332,VCTR,VICTORY CAPITAL HOLDINGS INC
17334,GLIBA,G C I LIBERTY INC
17337,WHX,W H X CORP
17337,WHX,W H X CORP
17337,WHX,W H X CORP
17338,CEL,CENTRAL LOUISIANA ENERGY CORP
17338,CEL,CELERON CORP
17339,,DUPLAN SILK CORP
17339,,DUPLAN CORP
17339,DUP,DUPLAN CORP
17339,DUP,DUPLAN CORP
17340,FLY,FLYING TIGER CORP
17340,TGR,TIGER INTERNATIONAL INC
17341,ZS,ZSCALER INC
17342,DBX,DROPBOX INC
17343,RDVT,RED VIOLET INC
17344,RFL,RAFAEL HOLDINGS INC
17344,RFL,RAFAEL HOLDINGS INC
17345,AIHS,SENMIAO TECHNOLOGY LTD
17345,AIHS,SENMIAO TECHNOLOGY LTD
17346,BILI,BILIBILI INC
17347,,CAVANAGH DOBBS INC
17347,,HAT CORP AMER
17347,HAT,HAT CORP AMER
17347,HAT,HAT CORP AMER
17347,HCA,H C A INDS INC
17347,HCA,H C A MARTIN INC
17347,MPI,MARTIN PROCESSING INC
17347,MPI,MARTIN PROCESSING INC
17347,MPI,MARTIN PROCESSING INC
17347,MPI,MARTIN PROCESSING INC
17348,BACO,BECK ARNLEY CORP
17349,BTAI,BIOXCEL THERAPEUTICS INC
17350,BWB,BRIDGEWATER BANCSHARES INC
17351,COCP,COCRYSTAL PHARMA INC
17351,COCP,COCRYSTAL PHARMA INC
17353,DINT,DAVIS FUNDAMENTAL ETF TRUST
17353,DINT,DAVIS FUNDAMENTAL ETF TRUST
17354,DNJR,GOLDEN BULL LTD
17354,DNJR,GOLDEN BULL LTD
17354,DNJR,GOLDEN BULL LTD
17354,BTBT,GOLDEN BULL LTD
17354,BTBT,BIT DIGITAL INC
17355,,PIRELLI CO ITALY
17356,BEDF,BEDFORD COMPUTER CORP
17357,EAGL,PLATINUM EAGLE ACQUISITION CORP
17357,EAGL,PLATINUM EAGLE ACQUISITION CORP
17357,TH,TARGET HOSPITALITY CORP
17358,FIXX,HOMOLOGY MEDICINES INC
17358,QTTB,Q32 BIO INC
17359,FNCB,FNCB BANCORP INC
17360,GNPX,GENPREX INC
17360,GNPX,GENPREX INC
17361,GPAQ,GORDON POINTE ACQUISITION CORP
17361,HOFV,HALL OF FAME RESORT & ENT CO
17361,HOFV,HALL OF FAME RESORT & ENT CO
17362,IQ,IQIYI INC
17363,,PRAIRIE PIPE LINE CO
17364,BHAM,BEECHAM GROUP PLC
17364,BHAM,BEECHAM GROUP PLC
17364,BHAY,BEECHAM GROUP PLC
17364,BECHY,BEECHAM GROUP PLC
17365,LAZY,LAZYDAYS HOLDINGS INC
17365,GORV,LAZYDAYS HOLDINGS INC
17366,MUDS,MUDRICK CAPITAL ACQ CORP
17366,HYMC,HYCROFT MINING HOLDING CORP
17366,HYMC,HYCROFT MINING HOLDING CORP
17367,NEBU,NEBULA ACQUISITION CORP
17367,LPRO,OPEN LENDING CORP
17367,LPRO,OPEN LENDING CORP
17368,OPBK,O P BANCORP
17369,OPES,OPES ACQUISITION CORP
17369,BFI,BURGERFI INTERNATIONAL INC
17370,ORGS,ORGENESIS INC
17370,ORGS,ORGENESIS INC
17371,,RIO GRANDE OIL CO
17372,UMRX,UNUM THERAPEUTICS INC
17372,COGT,COGENT BIOSCIENCES INC
17372,COGT,COGENT BIOSCIENCES INC
17373,VTSI,VIRTRA INC
17374,RCUS,ARCUS BIOSCIENCES INC
17374,RCUS,ARCUS BIOSCIENCES INC
17375,PPTY,E T F SERIES SOLUTIONS
17376,MXDE,E T F SERIES SOLUTIONS
17377,BDRY,ETF MANAGERS GROUP COMMODITY TR
17377,BDRY,AMPLIFY COMMODITY TRUST
17378,GHG,GREENTREE HOSPITALITY GROUP LTD
17378,GHG,GREENTREE HOSPITALITY GROUP LTD
17379,ONE,ONESMART INTL EDU GROUP LTD
17379,ONE,ONESMART INTL EDU GROUP LTD
17379,ONE,ONESMART INTL EDU GROUP LTD
17379,ONE,ONESMART INTL EDU GROUP LTD
17379,AIU,META DATA LTD
17379,AIU,META DATA LTD
17380,STG,SUNLANDS ONLINE EDUCATION GROUP
17380,STG,SUNLANDS TECHNOLOGY GROUP
17380,STG,SUNLANDS TECHNOLOGY GROUP
17380,STG,SUNLANDS TECHNOLOGY GROUP
17380,STG,SUNLANDS TECHNOLOGY GROUP
17381,LTN,UNION ACQUISITION CORP
17381,BIOX,BIOCERES CROP SOLUTIONS CORP
17381,BIOX,BIOCERES CROP SOLUTIONS CORP
17381,BIOX,BIOCERES CROP SOLUTIONS CORP
17382,ZUO,ZUORA INC
17383,DTEC,ALPS E T F TRUST
17383,DTEC,ALPS E T F TRUST
17384,PRNT,ARK E T F TRUST
17385,IZRL,ARK E T F TRUST
17386,GOP,ACTIVE WEIGHTING FUNDS ETF TR
17387,DEMS,ACTIVE WEIGHTING FUNDS ETF TR
17388,TAXR,ACTIVE WEIGHTING FUNDS ETF TR
17388,PLCY,ACTIVE WEIGHTING FUNDS ETF TR
17388,PLCY,LISTED FUNDS TRUST
17389,QVAL,ALPHA ARCHITECT ETF TRUST
17389,QVAL,E A SERIES TRUST
17389,QVAL,E A SERIES TRUST
17390,IVAL,ALPHA ARCHITECT ETF TRUST
17390,IVAL,E A SERIES TRUST
17390,IVAL,E A SERIES TRUST
17391,IMOM,ALPHA ARCHITECT ETF TRUST
17391,IMOM,E A SERIES TRUST
17391,IMOM,E A SERIES TRUST
17392,QMOM,ALPHA ARCHITECT ETF TRUST
17392,QMOM,E A SERIES TRUST
17392,QMOM,E A SERIES TRUST
17393,VMOT,ALPHA ARCHITECT ETF TRUST
17393,VMOT,E A SERIES TRUST
17393,VMOT,E A SERIES TRUST
17394,PFV,AMPLIFY ETF TRUST
17394,YESR,AMPLIFY ETF TRUST
17394,YESR,AMPLIFY ETF TRUST
17395,DIVO,AMPLIFY ETF TRUST
17395,DIVO,AMPLIFY ETF TRUST
17396,AMLX,AMPLIFY ETF TRUST
17397,ARCM,ARROW INVESTMENTS TRUST
17397,ARCM,ARROW INVESTMENTS TRUST
17398,,TRUAX TRAER COAL CO
17399,BLIN,BEELINE FASHIONS INC
17399,BLNE,BEELINE INC
17400,,ALLEGHANY CORP MD
17400,,ALLEGHANY CORP MD
17400,Y,ALLEGHANY CORP MD
17400,Y,ALLEGHANY CORP MD
17400,Y,ALLEGHANY CORP MD
17401,BEEP,BEEP COMMUNICATIONS SYS INC
17402,BATS,BATS GLOBAL MARKETS INC
17406,EYLD,CAMBRIA E T F TRUST
17407,TAIL,CAMBRIA E T F TRUST
17408,IFIX,D B X ETF TRUST
17409,IGVT,D B X ETF TRUST
17410,MSUS,E T F SERIES SOLUTIONS
17411,KNG,E T F SERIES SOLUTIONS
17412,MAGA,E T F SERIES SOLUTIONS
17413,TCTL,E T F SERIES SOLUTIONS
17414,ACSI,E T F SERIES SOLUTIONS
17415,BEMO,E T F SERIES SOLUTIONS
17415,ADME,E T F SERIES SOLUTIONS
17416,ELKU,ELKHORN E T F TRUST
17417,EPRF,ELKHORN E T F TRUST
17417,EPRF,INNOVATOR ETF TRUST II
17418,XD,ELKHORN E T F TRUST
17419,,AMERICAN HAWAIIAN SS CO
17419,,AMERICAN HAWAIIAN SS CO
17420,BGLY,BEGLEY DRUG CO
17420,BGLY,BEGLEY CO
17421,XS,ELKHORN E T F TRUST
17422,LVHB,ELKHORN E T F TRUST
17422,LVHB,INNOVATOR ETF TRUST II
17422,BUFF,INNOVATOR ETF TRUST II
17423,XE,ELKHORN E T F TRUST
17424,RCOM,ELKHORN E T F TRUST
17425,XU,ELKHORN E T F TRUST
17426,XM,ELKHORN E T F TRUST
17427,,CROSLEY RADIO CORP
17427,,CROSLEY CORP
17428,BEKN,BEKINS CO
17429,XK,ELKHORN E T F TRUST
17430,XI,ELKHORN E T F TRUST
17431,XH,ELKHORN E T F TRUST
17432,XF,ELKHORN E T F TRUST
17433,BRGL,EXCHANGE TRADED CONCEPTS TR
17434,BERN,EXCHANGE TRADED CONCEPTS TR
17435,,EVANS AUTO LOADING INC
17435,,EVANS PRODUCTS CO
17435,EVY,EVANS PRODUCTS CO
17435,EVY,EVANS PRODUCTS CO
17436,BEKL,BEKLAND RESOURCES CORP
17437,VMIN,EXCHANGE TRADED CONCEPTS TR
17438,VMAX,EXCHANGE TRADED CONCEPTS TR
17438,VMAX,EXCHANGE TRADED CONCEPTS TR
17439,WEAR,EXCHANGE LISTED FUNDS TRUST
17439,ARVR,EXCHANGE LISTED FUNDS TRUST
17440,CEFS,EXCHANGE LISTED FUNDS TRUST
17441,JBRI,EXCHANGE LISTED FUNDS TRUST
17441,JPBI,EXCHANGE LISTED FUNDS TRUST
17442,FANZ,EXCHANGE LISTED FUNDS TRUST
17443,,LEHIGH VALLEY COAL CORP
17443,,LEHIGH VALLEY INDS INC
17443,,LEHIGH VALLEY INDS INC
17443,LEH,LEHIGH VALLEY INDS INC
17443,LEH,LEHIGH VALLEY INDS INC
17443,LVI,L V I GROUP INC
17443,LVI,L V I GROUP INC
17443,LVI,LEHIGH GROUP INC
17443,LEI,LEHIGH GROUP INC
17444,BELF,BEL FUSE INC
17444,BELFA,BEL FUSE INC
17445,FLQL,FRANKLIN TEMPLETON E T F TRUST
17446,FLQS,FRANKLIN TEMPLETON E T F TRUST
17447,FLQM,FRANKLIN TEMPLETON E T F TRUST
17448,LOGO,GLOBAL X FUNDS
17449,PFFD,GLOBAL X FUNDS
17449,PFFD,GLOBAL X FUNDS
17450,PAVE,GLOBAL X FUNDS
17451,,LINK BELT CO
17451,LKB,LINK BELT CO
17452,BLCO,BELCO POLLUTION CTL CORP
17453,BOSS,GLOBAL X FUNDS
17454,GSEW,GOLDMAN SACHS E T F TRUST
17455,USDY,HORIZONS E T F TR I
17456,GHYG,ISHARES INC
17457,CEMB,ISHARES INC
17458,HACV,ISHARES TRUST
17459,EFNL,ISHARES TRUST
17460,EDEN,ISHARES TRUST
17461,NEAR,ISHARES U S ETF TRUST
17462,IEIH,ISHARES U S ETF TRUST
17463,IEME,ISHARES U S ETF TRUST
17464,IETC,ISHARES U S ETF TRUST
17465,IEFN,ISHARES U S ETF TRUST
17466,IEDI,ISHARES U S ETF TRUST
17467,IECS,ISHARES U S ETF TRUST
17468,IEHS,ISHARES U S ETF TRUST
17469,MEAR,ISHARES U S ETF TRUST
17470,INC,ISHARES U S ETF TRUST
17470,FIBR,ISHARES U S ETF TRUST
17471,QLTB,ISHARES TRUST
17472,QLTC,ISHARES TRUST
17473,IYLD,ISHARES TRUST
17474,EMHZ,ISHARES INC
17475,HEMV,ISHARES INC
17476,EMGF,ISHARES INC
17477,CNYA,ISHARES TRUST
17478,,MCGRAW HILL PUBLISHING INC
17478,MHP,MCGRAW HILL PUBLISHING INC
17478,MHP,MCGRAW HILL INC
17478,MHP,MCGRAW HILL INC
17478,MHP,MCGRAW HILL COS INC
17478,MHP,MCGRAW HILL COS INC
17478,MHP,MCGRAW HILL COS INC
17478,MHP,MCGRAW HILL FINANCIAL INC
17478,MHFI,MCGRAW HILL FINANCIAL INC
17478,MHFI,MCGRAW HILL FINANCIAL INC
17478,SPGI,S & P GLOBAL INC
17478,SPGI,S & P GLOBAL INC
17478,SPGI,S & P GLOBAL INC
17478,SPGI,S & P GLOBAL INC
17479,ICSH,ISHARES TRUST
17480,ICVT,ISHARES TRUST
17481,LLQD,ISHARES TRUST
17482,MLQD,ISHARES TRUST
17483,IGEB,ISHARES TRUST
17484,HYDB,ISHARES TRUST
17485,SMMD,ISHARES TRUST
17486,,SPENCER KELLOGG & SONS INC
17486,,SPENCER KELLOGG & SONS INC
17487,BELP,BELKNAP INC
17488,AGT,ISHARES TRUST
17489,IBML,ISHARES TRUST
17490,SMMV,ISHARES TRUST
17491,IGRO,ISHARES TRUST
17492,TCHF,ISHARES TRUST
17493,INDF,ISHARES TRUST
17494,,WILCOX RICH CORP
17495,BLLW,BELL W & CO INC
17495,BLLW,BELL W & CO INC
17496,HCRF,ISHARES TRUST
17497,MATF,ISHARES TRUST
17498,FNCF,ISHARES TRUST
17499,ERGF,ISHARES TRUST
17500,CNSF,ISHARES TRUST
17501,CNDF,ISHARES TRUST
17502,UTLF,ISHARES TRUST
17503,DEWJ,ISHARES TRUST
17504,DEFA,ISHARES TRUST
17505,DEZU,ISHARES TRUST
17506,IAGG,ISHARES TRUST
17507,,CHILE COPPER CO
17508,PHLD,PACIFIC COAST HOLDINGS INC
17508,BELL,BELL NATIONAL CORP
17509,HEUS,ISHARES TRUST
17510,HEUV,ISHARES TRUST
17511,HEFV,ISHARES TRUST
17512,ESML,ISHARES TRUST
17513,IBMM,ISHARES TRUST
17514,IFRA,ISHARES TRUST
17515,,CURTIS PUBLISHING CO
17515,CPC,CURTIS PUBLISHING CO
17515,CPC,CURTIS PUBLISHING CO
17516,BPSI,BELL PETROLEUM SERVICES INC
17516,BPSI,BELL PETROLEUM SERVICES INC
17517,USHY,ISHARES TRUST
17518,DIVB,ISHARES TRUST
17519,JPST,J P MORGAN E T F TRUST
17519,JPST,J P MORGAN E T F TRUST
17520,JPGB,J P MORGAN E T F TRUST
17520,JPIB,J P MORGAN E T F TRUST
17521,JPHY,J P MORGAN E T F TRUST
17521,BBHY,J P MORGAN E T F TRUST
17522,KEMP,KRANESHARES TRUST
17522,KALL,KRANESHARES TRUST
17523,,SPARKS WITHINGTON CO
17523,,SPARTON CORP
17523,SPA,SPARTON CORP
17523,SPA,SPARTON CORP
17523,SPA,SPARTON CORP
17523,SPA,SPARTON CORP
17523,SPA,SPARTON CORP
17523,SPA,SPARTON CORP
17524,LVIN,LATTICE STRATEGIES TRUST
17524,RODE,LATTICE STRATEGIES TRUST
17525,LVUS,LATTICE STRATEGIES TRUST
17526,LVHI,LEGG MASON ETF EQUITY TR
17526,LVHI,LEGG MASON ETF INVESTMENT TR
17527,LVHE,LEGG MASON ETF EQUITY TR
17527,LVHE,LEGG MASON ETF INVESTMENT TR
17528,TBLU,MANAGED PORTFOLIO SERIES
17528,EBLU,MANAGED PORTFOLIO SERIES
17528,EBLU,MANAGED PORTFOLIO SERIES
17528,TBLU,MANAGED PORTFOLIO SERIES
17529,GUDB,NORTHERN LIGHTS FUND TR IV
17529,GUDB,NORTHERN LIGHTS FUND TR IV
17530,SECT,NORTHERN LIGHTS FUND TR IV
17531,,AIR WAY ELEC APPLIANCE CORP
17532,BWES,BELL WESTERN CORP
17533,FFTI,NORTHERN LIGHTS FUND TR IV
17534,FFHG,NORTHERN LIGHTS FUND TR IV
17535,QXRR,NORTHERN LIGHTS FUND TR IV
17536,XUSA,NORTHERN LIGHTS FUND TR IV
17537,QXTR,NORTHERN LIGHTS FUND TR IV
17538,QXMI,NORTHERN LIGHTS FUND TR IV
17539,QXGG,NORTHERN LIGHTS FUND TR IV
17540,NULG,NUSHARES E T F TRUST
17541,NULV,NUSHARES E T F TRUST
17542,NUMG,NUSHARES E T F TRUST
17543,NUMV,NUSHARES E T F TRUST
17544,NUSC,NUSHARES E T F TRUST
17545,NURE,NUSHARES E T F TRUST
17546,NUDM,NUSHARES E T F TRUST
17547,NUEM,NUSHARES E T F TRUST
17548,OMFS,OPPENHEIMER E T F TR
17549,OVLU,OPPENHEIMER E T F TR
17550,OVOL,OPPENHEIMER E T F TR
17551,OQAL,OPPENHEIMER E T F TR
17552,OMOM,OPPENHEIMER E T F TR
17553,OSIZ,OPPENHEIMER E T F TR
17554,OYLD,OPPENHEIMER E T F TR
17555,OMFL,OPPENHEIMER E T F TR
17556,REFA,OPPENHEIMER REVENUE WGTD ETF TR
17556,REFA,OPPENHEIMER E T F TR
17557,RGLB,OPPENHEIMER REVENUE WGTD ETF TR
17557,RGLB,OPPENHEIMER E T F TR
17558,,AMERICAN STORES CO
17558,,ACME MKTS INC
17558,ASC,ACME MKTS INC
17558,ASC,ACME MKTS INC
17558,ASC,AMERICAN STORES CO
17559,BELW,BELLWETHER EXPLORATION CO
17559,BELW,BELLWETHER EXPLORATION CO
17559,MSSN,MISSION RESOURCES CORP
17560,REEM,OPPENHEIMER REVENUE WGTD ETF TR
17560,REEM,OPPENHEIMER E T F TR
17561,PTLC,PACER FUNDS TRUST
17562,PTMC,PACER FUNDS TRUST
17563,PTNQ,PACER FUNDS TRUST
17563,PTNQ,PACER FUNDS TRUST
17564,PAEU,PACER FUNDS TRUST
17565,PGHD,PACER FUNDS TRUST
17565,GCOW,PACER FUNDS TRUST
17566,,AMERICAN ROLLING ML CO
17566,,ARMCO STL CORP
17566,AS,ARMCO STL CORP
17566,AS,ARMCO STL CORP
17566,AS,ARMCO INC
17567,BLMT,BELMONT INDUSTRIES INC PA
17568,PWS,PACER FUNDS TRUST
17569,CALF,PACER FUNDS TRUST
17570,ICOW,PACER FUNDS TRUST
17571,COWZ,PACER FUNDS TRUST
17572,PSMG,POWERSHARES ACTIVELY MANGD ETF T
17572,PSMG,INVESCO ACTIVELY MANAGED ETF TR
17573,PSMB,POWERSHARES ACTIVELY MANGD ETF T
17573,PSMB,INVESCO ACTIVELY MANAGED ETF TR
17574,,ASSOCIATED APPAREL INDS INC
17575,PSMM,POWERSHARES ACTIVELY MANGD ETF T
17575,PSMM,INVESCO ACTIVELY MANAGED ETF TR
17576,PSMC,POWERSHARES ACTIVELY MANGD ETF T
17576,PSMC,INVESCO ACTIVELY MANAGED ETF TR
17577,PBTP,POWERSHARES E T F TRUST II
17577,PBTP,INVESCO E T F TRUST II
17578,PBDM,POWERSHARES E T F TRUST II
17578,PBDM,INVESCO E T F TRUST II
17579,PBSM,POWERSHARES E T F TRUST II
17579,PBSM,INVESCO E T F TRUST II
17580,PBUS,POWERSHARES E T F TRUST II
17580,PBUS,INVESCO E T F TRUST II
17581,SPMV,POWERSHARES E T F TRUST II
17581,SPMV,INVESCO E T F TRUST II
17582,,BOHN ALUM & BRASS CORP
17582,BHL,BOHN ALUM & BRASS CORP
17583,USEQ,POWERSHARES E T F TRUST II
17583,USEQ,INVESCO E T F TRUST II
17584,XSHQ,POWERSHARES E T F TRUST II
17584,XSHQ,INVESCO E T F TRUST II
17585,SPVM,POWERSHARES E T F TRUST II
17585,SPVM,INVESCO E T F TRUST II
17586,IDHD,POWERSHARES E T F TRUST II
17586,IDHD,INVESCO E T F TRUST II
17587,XSHD,POWERSHARES E T F TRUST II
17587,XSHD,INVESCO E T F TRUST II
17588,GDVD,PRINCIPAL EXCHANGE TRADED FUNDS
17589,PREF,PRINCIPAL EXCHANGE TRADED FUNDS
17589,PREF,PRINCIPAL EXCHANGE TRADED FUNDS
17590,,BORG WARNER CORP
17590,BOR,BORG WARNER CORP
17590,BOR,BORG WARNER CORP
17590,BOR,BORG WARNER CORP
17591,OILK,PROSHARES TRUST
17591,OILK,PROSHARES TRUST
17592,FUT,PROSHARES TRUST
17593,IGHG,PROSHARES TRUST
17594,EMSH,PROSHARES TRUST
17595,EMDV,PROSHARES TRUST
17596,WYDE,PROSHARES TRUST
17597,TYTE,PROSHARES TRUST
17598,PEX,PROSHARES TRUST
17599,HYHG,PROSHARES TRUST
17600,MRGR,PROSHARES TRUST
17601,TMFC,R B B FUND INC
17602,LEAD,REALITY SHARES E T F TR
17603,,OLIVER FARM EQUIP CO
17603,,OLIVER CORP
17603,,CLETRAC CORP
17604,BENF,BENAFUELS INC
17605,DFND,REALITY SHARES E T F TR
17606,GARD,REALITY SHARES E T F TR
17607,STOT,SSGA ACTIVE TRUST
17608,EMTL,SSGA ACTIVE TRUST
17609,CWAI,STRONGVEST ETF TRUST
17610,TTAC,TRIMTABS ETF TRUST
17610,ABFL,TRIMTABS ETF TRUST
17611,,DOMINION STORES LTD
17612,SOFA,BENCH CRAFT INC
17613,TTAI,TRIMTABS ETF TRUST
17613,ABLG,TRIMTABS ETF TRUST
17614,DALT,TWO ROADS SHARED TRUST
17615,WLDR,TWO ROADS SHARED TRUST
17618,ITMS,VANECK VECTORS E T F TRUST
17619,ITML,VANECK VECTORS E T F TRUST
17620,VFLQ,VANGUARD WELLINGTON FUND
17621,VFMV,VANGUARD WELLINGTON FUND
17622,VFMO,VANGUARD WELLINGTON FUND
17623,VFMF,VANGUARD WELLINGTON FUND
17624,VFQY,VANGUARD WELLINGTON FUND
17625,VFVA,VANGUARD WELLINGTON FUND
17626,IQDG,WISDOMTREE TRUST
17627,SFHY,WISDOMTREE TRUST
17628,SFIG,WISDOMTREE TRUST
17628,QSIG,WISDOMTREE TRUST
17629,WFHY,WISDOMTREE TRUST
17629,QHY,WISDOMTREE TRUST
17630,WFIG,WISDOMTREE TRUST
17630,QIG,WISDOMTREE TRUST
17631,DVEM,WISDOMTREE TRUST
17631,RESE,WISDOMTREE TRUST
17632,DDEZ,WISDOMTREE TRUST
17632,EUMF,WISDOMTREE TRUST
17633,DDWM,WISDOMTREE TRUST
17634,DDLS,WISDOMTREE TRUST
17635,DDJP,WISDOMTREE TRUST
17635,JAMF,WISDOMTREE TRUST
17635,JNMF,WISDOMTREE TRUST
17636,DYB,WISDOMTREE TRUST
17637,DYLS,WISDOMTREE TRUST
17638,EZR,WISDOMTREE TRUST
17638,EDOM,WISDOMTREE TRUST
17639,BENE,BENEDICT NUCLEAR PHARMAS INC
17639,BENE,BENEDICT NUCLEAR PHARMAS INC
17640,HDRW,WISDOMTREE TRUST
17641,HGSD,WISDOMTREE TRUST
17642,GSD,WISDOMTREE TRUST
17643,EMSD,WISDOMTREE TRUST
17644,DHDG,WISDOMTREE TRUST
17644,RESD,WISDOMTREE TRUST
17645,SHAG,WISDOMTREE TRUST
17646,,REPUBLIC BRASS CORP
17646,,REVERE COPPER & BRASS INC
17646,RVB,REVERE COPPER & BRASS INC
17646,RVB,REVERE COPPER & BRASS INC
17647,BENC,BENEFICIAL NATIONAL CORP
17648,RPUT,WISDOMTREE TRUST
17649,USMF,WISDOMTREE TRUST
17650,PTEU,PACER FUNDS TRUST
17651,FTVA,E T F SERIES SOLUTIONS
17652,RVRS,E T F SERIES SOLUTIONS
17653,HYXU,ISHARES INC
17654,,TIMKEN DETROIT AXLE CO
17654,,ROCKWELL SPRING & AXLE CO
17654,,ROCKWELL STD CORP
17654,RKS,ROCKWELL STD CORP
17655,BGAL,BENGAL OIL & GAS CORP
17655,,BENGAL OIL & GAS CORP
17655,BGAL,BENGAL OIL & GAS CORP
17655,BGAL,BENGAL OIL & GAS CORP
17655,BGAL,BENGAL OIL & GAS CORP
17656,EMHY,ISHARES INC
17657,INDA,ISHARES TRUST
17658,SMIN,ISHARES TRUST
17659,FFSG,NORTHERN LIGHTS FUND TR IV
17660,FFTG,NORTHERN LIGHTS FUND TR IV
17661,EWAS,ISHARES TRUST
17662,,SPALDING A G & BROS INC
17663,BBAF,BENHAM BLAIR & AFFILIATES INC
17664,EWCS,ISHARES TRUST
17665,EWGS,ISHARES TRUST
17666,EWUS,ISHARES TRUST
17667,ENOR,ISHARES TRUST
17668,PBND,POWERSHARES E T F TRUST II
17668,PBND,INVESCO E T F TRUST II
17669,PBEE,POWERSHARES E T F TRUST II
17669,PBEE,INVESCO E T F TRUST II
17670,,AMERICAN COML ALCOHOL CO
17670,,AMERICAN DISTILLING CO
17670,ADC,AMERICAN DISTILLING CO
17670,ADC,AMERICAN DISTILLING CO
17670,ADSC,AMERICAN DISTILLING CO
17670,ADSO,AMDISCO CORP
17671,BNHN,BENIHANA NATIONAL CORP
17671,BNHN,BENIHANA INC
17672,EAF,GRAFTECH INTERNATIONAL LTD NEW
17673,PVTL,PIVOTAL SOFTWARE INC
17674,FIBR,ISHARES TRUST
17676,NVT,NVENT ELECTRIC PLC
17676,NVT,NVENT ELECTRIC PLC
17676,NVT,NVENT ELECTRIC PLC
17677,BH,BIGLARI HOLDINGS INC
17677,BH,BIGLARI HOLDINGS INC
17677,BH,BIGLARI HOLDINGS INC
17677,BH,BIGLARI HOLDINGS INC
17678,AGMH,A G M GROUP HOLDINGS INC
17679,BFST,BUSINESS FIRST BANCSHARES INC
17680,BHTG,BIOHITECH GLOBAL INC
17680,RENO,RENOVARE ENVIRONMENTAL INC
17683,CLBK,COLUMBIA FINANCIAL INC
17684,DFBH,DFB HEALTHCARE ACQUISITIONS CORP
17684,AHCO,ADAPTHEALTH CORP
17684,AHCO,ADAPTHEALTH CORP
17685,DOCU,DOCUSIGN INC
17686,DRIV,GLOBAL X FUNDS
17688,GSHD,GOOSEHEAD INSURANCE INC
17689,,ANACONDA WIRE & CABLE CO
17689,AWC,ANACONDA WIRE & CABLE CO
17690,HSDT,HELIUS MEDICAL TECHNOLOGIES INC
17690,HSDT,HELIUS MEDICAL TECHNOLOGIES INC
17690,HSDT,HELIUS MEDICAL TECHNOLOGIES INC
17691,LASR,NLIGHT INC
17692,LEVL,LEVEL ONE BANCORP INC
17693,MOGO,MOGO FINANCE TECHNOLOGY INC
17693,MOGO,MOGO INC
17693,MOGO,MOGO INC
17694,MOR,MORPHOSYS A G
17695,SURF,SURFACE ONCOLOGY INC
17696,TIBR,TIBERIUS ACQUISITION CORP
17696,IGIC,INTL GENERAL INSURANCE HLDGS LTD
17697,,AUBURN AUTOMOBILE CO
17698,BENT,BENNETT PETROLEUM CORP
17698,,BENNETT PETROLEUM CORP
17698,BENT,BENNETT PETROLEUM CORP
17698,,BENNETT PETROLEUM CORP
17698,BENT,BENNETT PETROLEUM CORP
17699,VETS,PACER FUNDS TRUST
17700,CDAY,CERIDIAN H C M HOLDING INC
17700,CDAY,CERIDIAN H C M HOLDING INC
17700,CDAY,CERIDIAN H C M HOLDING INC
17700,DAY,DAYFORCE INC
17701,SMAR,SMARTSHEET INC
17702,QARP,D B X ETF TRUST
17703,UBOT,DIREXION SHARES E T F TRUST
17703,UBOT,DIREXION SHARES E T F TRUST
17704,HTAB,HARTFORD FUNDS E T TRUST
17705,CMDY,ISHARES U S ETF TRUST
17706,PULS,P G I M ETF TRUST
17707,GTO,POWERSHARES ACTIVELY MANGD ETF T
17707,GTO,INVESCO ACTIVELY MANAGED ETF TR
17708,GSY,POWERSHARES ACTIVELY MANGD ETF T
17708,GSY,INVESCO ACTIVELY MANAGED ETF TR
17709,EWEM,POWERSHARES E T F TRUST II
17709,EWEM,INVESCO E T F TRUST II
